title,creation_date,date_acquired,cited_name,party_type,ratio,gender,usable_name
Ophelia 2,1956,1958,"Butler, Reg",,100,M,Reg
Red,1958,1958,"Francis, Sam",,98,M,Sam
Self-Portrait,1955,1958,"Heerup, Henry",,100,M,Henry
Entrance to the Cave,1958,1958,"Okada, Kenzo",,100,M,Kenzo
Composition,1957,1958,"Hollegha, Wolfgang",,100,M,Wolfgang
Figure Before a Field,1957,1958,"Davis, Jerrold",,100,M,Jerrold
Homage a Andres Segovia,1956,1958,"Stein, Ronald J.",,100,M,Ronald
Painting,1958,1958,"Tàpies , Antoni",,100,M,Antoni
Mandala,1958,1958,"Palazuelo, Pablo",,100,M,Pablo
The Curious Couple,1956,1958,"Baj, Enrico",,100,M,Enrico
"Cliffs, Dunes, and Sea",1908,1958,"Woodwell, Joseph R.",,100,M,Joseph
The Tribulations of St. Anthony,1909,1958,"Ensor, James",,100,M,James
Work,1958,1958,Hasegawa Akira,,,,Hasegawa
Taiju Geifu Zu (Big Tree Withstanding the Wind),,1958,Tessai,,,,Tessai
Figure studies related to 'Thetis Bringing the Armor to Achilles',1775,1959,"West, Benjamin",,100,M,Benjamin
Death Scene,1782-1783,1959,"West, Benjamin",,100,M,Benjamin
Cottage Interior at Stirling,1817,1959,"Wilkie, David",,100,M,David
Four Figures,1823,1959,"Wilkie, David",,100,M,David
Scene from the Scottish Highlands, 1927,1959,"Kane, John",,100,M,John
Animale Organico,1955-1956,1959,César,,,,César
The Mariner,1954,1959,"McWilliam, Frederick E.",,100,M,Frederick
Lonely Carnival, 1958,1959,"Spruance, Benton M.",,100,M,Benton
Reclining Figure,1957,1959,"Moore, Henry",,100,M,Henry
Taos Mountain,1934-1935,1959,"Wells, Cady",,100,F,Cady
Tulpehocken Road, 1944,1959,"Spruance, Benton M.",,100,M,Benton
William Penn's Treaty with the Indians When He Founded the Province of Pennsylvania in North America,1775,1959,"Hall, John",,100,M,John
William Penn's Treaty with the Indians When He Founded the Province of Pennsylvania in North America,1775,1959,"West, Benjamin",,100,M,Benjamin
Le Combat des Demons (Diables Rossant Anges and Archanges),1888,1959,"Ensor, James",,100,M,James
Les Deux Modèles, 1927,1959,"Matisse, Henri",,94,M,Henri
"No. 1, 1958",1958,1959,"Gaul, Winfred",,96,M,Winfred
Collage No. 3,1957,1959,"Chillida, Eduardo",,99,M,Eduardo
Drawing No. 4,1958,1959,"Chillida, Eduardo",,99,M,Eduardo
Drawing No. 7,1957,1959,"Chillida, Eduardo",,99,M,Eduardo
Sitzende Und Liegende (Seated and Reclining Nude),1910,1959,"Heckel, Erich",,100,M,Erich
Garmisch-Partenkirchen, 1933-1934,1959,"Hartley, Marsden",,100,M,Marsden
The Slave Market,1620s,1959,"Callot, Jacques",,97,M,Jacques
Fides (Faith),1559-1560,1959,"Bruegel, Pieter, I",,,,I
Fides (Faith),1559-1560,1959,"Galle, Philip",,100,M,Philip
Spes (Hope),1559-1560,1959,"Bruegel, Pieter, I",,,,I
Spes (Hope),1559-1560,1959,"Galle, Philip",,100,M,Philip
Charitas (Charity),1559,1959,"Bruegel, Pieter, I",,,,I
Charitas (Charity),1559,1959,"Galle, Philip",,100,M,Philip
Justitia (Justice),1559-1560,1959,"Bruegel, Pieter, I",,,,I
Justitia (Justice),1559-1560,1959,"Galle, Philip",,100,M,Philip
Prudentia (Prudence),1559-1560,1959,"Bruegel, Pieter, I",,,,I
Prudentia (Prudence),1559-1560,1959,"Galle, Philip",,100,M,Philip
Fortitudo (Fortitude),1559-1560,1959,"Bruegel, Pieter, I",,,,I
Fortitudo (Fortitude),1559-1560,1959,"Galle, Philip",,100,M,Philip
Temperantia (Temperance),1559-1560,1959,"Bruegel, Pieter, I",,,,I
Temperantia (Temperance),1559-1560,1959,"Galle, Philip",,100,M,Philip
Siegfried,1958,1959,"Kline, Franz",,100,M,Franz
Genesis,1959,1959,"Allison, Elizabeth",,100,F,Elizabeth
Fire Wake,1958,1959,"Beaman, R. B.",,,,R.
Related Forms,,1959,"Half, Gertrude T.",,100,F,Gertrude
Manuscript,1445-1529,1959,"Verona, Liberale da",,,,Liberale
Tea Bowl,17th-18th century,1959,"Kenzan, Ogata",,,,Ogata
Composition,,1959,"Jackson, Charles M.",,100,M,Charles
Hercules and Antaeus,1623-1635,1959,"Lang, Daniel",,100,M,Daniel
Untitled,1952,1959,"Briggs, Ernest",,99,M,Ernest
Groups of Animals,1957,1959,"Hayes, David",,100,M,David
"Albert Schweitzer at his desk, Lambarene",1958,1959,"Franck, Frederick S.",,100,M,Frederick
Torso,,1959,"Dunthorne, Stephen",,100,M,Stephen
A Memorium to Wanda Landowska: Das Wohltemperiste Klavier,1959,1959,"Stein, Ronald J.",,100,M,Ronald
"Buffalo Hunt Under the White Wolf Skin, from ""Catlin's North American Indian Portfolio""",1844,1959,"Catlin, George",,99,M,George
"Buffalo Hunt Under the White Wolf Skin, from ""Catlin's North American Indian Portfolio""",1844,1959,"McGahey, John",,100,M,John
"Buffalo Hunt: a Surround, from ""Catlin's North American Indfolio""",1844,1959,"Catlin, George",,99,M,George
"Buffalo Hunt: a Surround, from ""Catlin's North American Indfolio""",1844,1959,"McGahey, John",,100,M,John
"Chase (Indian and Buffalo), from ""Catlin's North American Indian Portfolio""",1844,1959,"Catlin, George",,99,M,George
"Chase (Indian and Buffalo), from ""Catlin's North American Indian Portfolio""",1844,1959,"McGahey, John",,100,M,John
"Buffalo Chase, from ""Catlin's North American Indian Portfolio""",1844,1959,"Catlin, George",,99,M,George
"Buffalo Chase, from ""Catlin's North American Indian Portfolio""",1844,1959,"McGahey, John",,100,M,John
"O-Jib-Be-Way Bucks and Squaws, from ""Catlin's North American Indian Portfolio""",1844,1959,"Catlin, George",,99,M,George
"O-Jib-Be-Way Bucks and Squaws, from ""Catlin's North American Indian Portfolio""",1844,1959,"McGahey, John",,100,M,John
"Sauk Chief, from ""Catlin's North American Indian Portfolio""",1844,1959,"Catlin, George",,99,M,George
"Sauk Chief, from ""Catlin's North American Indian Portfolio""",1844,1959,"McGahey, John",,100,M,John
"Scalp Dance, from ""Catlin's North American Indian Portfolio""",1844,1959,"Catlin, George",,99,M,George
"Scalp Dance, from ""Catlin's North American Indian Portfolio""",1844,1959,"McGahey, John",,100,M,John
"Untitled (Three Men on a Bank Shooting Buffalo), from ""Catlin's North American Indian Portfolio""",1844,1959,"Catlin, George",,99,M,George
"Untitled (Three Men on a Bank Shooting Buffalo), from ""Catlin's North American Indian Portfolio""",1844,1959,"McGahey, John",,100,M,John
"Untitled (Buffalo Hunt), from ""Catlin's North American Indian Portfolio""",1844,1959,"Catlin, George",,99,M,George
"Untitled (Buffalo Hunt), from ""Catlin's North American Indian Portfolio""",1844,1959,"McGahey, John",,100,M,John
Black and Yellow Warbler,1838,1959,"Havell, Robert, Jr.",,,,Jr.
Black and Yellow Warbler,1838,1959,"Audubon, John J.",,100,M,John
Old Pittsburgh Market and Court House Taken Down 1852,c.1852-1860,1959,"Foerster, A.",,,,A.
"Antelope Shooting, from ""Catlin's North American Indian Portfolio""",1844,1959,"Catlin, George",,99,M,George
"Antelope Shooting, from ""Catlin's North American Indian Portfolio""",1844,1959,"McGahey, John",,100,M,John
"Archery of the Mandans, from ""Catlin's North American Indian portfolio""",1844,1959,"Catlin, George",,99,M,George
"Archery of the Mandans, from ""Catlin's North American Indian portfolio""",1844,1959,"McGahey, John",,100,M,John
"Ball Play, from ""Catlin's North American Indian Portfolio""",1844,1959,"Catlin, George",,99,M,George
"Ball Play, from ""Catlin's North American Indian Portfolio""",1844,1959,"McGahey, John",,100,M,John
"Ball Players, from ""Catlin's North American Indian Portfolio""",1844,1959,"Catlin, George",,99,M,George
"Ball Players, from ""Catlin's North American Indian Portfolio""",1844,1959,"McGahey, John",,100,M,John
"The Bear Dance, from ""Catlin's North American Indian Portfolio""",1844,1959,"Catlin, George",,99,M,George
"The Bear Dance, from ""Catlin's North American Indian Portfolio""",1844,1959,"McGahey, John",,100,M,John
"Buffalo Bull, from ""Catlin's North American Indian Portfolio""",1844,1959,"Catlin, George",,99,M,George
"Buffalo Bull, from ""Catlin's North American Indian Portfolio""",1844,1959,"McGahey, John",,100,M,John
The Quiet Desert,1958,1959,"Elliott, Ronnie",,96,M,Ronnie
"Duquesne Fire Co. of Pgh., Passing the Girard Bank, Philadelphia",19th century,1959,"Peirce, R. Y. (After Devereux)",,,,R.
Configuration Mediterranienne,,1959,"Arp, Jean",,90,F,Jean
Untitled,1957,1959,"Lacasse, Joseph",,100,M,Joseph
"Painting 382, 1954 (Partly Red)",1954,1959,"Xceron, Jean",,90,F,Jean
Amerika,1861,1959,Yoshitora Utagawa,,,,Yoshitora
The Watchdog of the Beloved,1958,1959,"Lataster, Ger",,100,M,Ger
The Lawyer's Dream,1859,1959,"Blythe, David G.",,100,M,David
"January from ""The Twelve Months""",1762-1766,1959,"Link, Konrad",,100,M,Konrad
Beggar,1727,1959,"Lucke, Johann C.",,94,M,Johann
Plate, 1525,1959,"Pellipario, Nicolò",,,,Nicolò
The River,1929,1959,"Hailman, Johanna K.",,100,F,Johanna
Still Life of Fruit, 1905,1959,"Hailman, Johanna K.",,100,F,Johanna
Still Life of Fruit, 1864,1959,"Hetzel, George",,99,M,George
The Broken Wagon,1844,1959,"Isabey, Eugène L.",,,,Eugène
Lomna, 1952,1959,"Vasarely, Victor",,100,M,Victor
"Cernay-La-Ville, No. 1",1868,1959,"Woodwell, Joseph R.",,100,M,Joseph
"Cernay-La-Ville, No. 2",1868,1959,"Woodwell, Joseph R.",,100,M,Joseph
Harvest Hay, 1888,1959,"Woodwell, Joseph R.",,100,M,Joseph
Little Guard Harbor,1888,1959,"Woodwell, Joseph R.",,100,M,Joseph
Magnolia,1888,1959,"Woodwell, Joseph R.",,100,M,Joseph
Pennsylvania House, 1894,1959,"Woodwell, Joseph R.",,100,M,Joseph
Yosemite with Waterfall, 1904,1959,"Woodwell, Joseph R.",,100,M,Joseph
"Whoa, Emma!", 1865-1876,1959,"Blythe, David G.",,100,M,David
White Figures,1956,1959,"Cohen, George",,99,M,George
Diana of the Tower,1899,1959,"Saint-Gaudens, Augustus",,100,M,Augustus
Portrait of Homer Schiff Saint-Gaudens,"1882, cast later",1959,"Saint-Gaudens, Augustus",,100,M,Augustus
Seated Man, 1850,1959,"Couture, Thomas",,100,M,Thomas
Begonias,c.1946,1959,"Avinoff, Andrey",,97,M,Andrey
Dead Spot,,1959,"Jorn, Asger",,,,Asger
The Wallflower,1922,1959,"Grosz, George",,99,M,George
American Beauties,1896,1959,"Hailman, Johanna K.",,100,F,Johanna
Bread Baking,1914,1959,"Hailman, Johanna K.",,100,F,Johanna
Encounter V,1957,1959,"Chadwick, Lynn R.",,84,F,Lynn
"Jones and Laughlin Mill, Pittsburgh", 1925-1930,1959,"Hailman, Johanna K.",,100,F,Johanna
Isabella (de Nassau) Countess of Arlington, 1684,1959,"Lely, Peter",,100,M,Peter
"Salt cellar, ""Swan Service""",1738-1739,1960,"Eberlein, Johann Friedrich",,94,M,Johann
Self-Portrait as St. Luke with the Virgin and Child, 1892,1960,"Ensor, James",,100,M,James
The Vengeance of Hop Frog,1898,1960,"Ensor, James",,100,M,James
Standing Figure,,1960,"Giacometti, Alberto",,99,M,Alberto
Ein Narr Macht Schule II (A Fool has Followers),1939,1960,"Klee, Paul",,100,M,Paul
Frauenbrustbild, 1910,1960,"Klimt, Gustav",,100,M,Gustav
Musiciens Fantastiques (1888),1888,1960,"Ensor, James",,100,M,James
Peculiar Insects (Insectes Singuliers),1888,1960,"Ensor, James",,100,M,James
Les Amoureux,1959,1960,"Appel, Karel",,66,F,Karel
Violet,not dated,1960,Sugaï Kumi,,,,Sugaï
Mourning Figure,1959,1960,"Spruance, Benton M.",,100,M,Benton
Return of the Goddess,1959,1960,"Spruance, Benton M.",,100,M,Benton
The Harvest,1960,1960,"Kaufman, Lois",,99,F,Lois
Flight,no date,1960,"Blumenfeld, Rochelle Reznik",,99,F,Rochelle
Orchard, 1905,1960,"Klimt, Gustav",,100,M,Gustav
Kooster Birds,1960,1960,"Cantini, Virgil",,99,M,Virgil
Falling Red, 1960,1960,"Half, Gertrude T.",,100,F,Gertrude
Mosaic,1960,1960,"Half, Gertrude T.",,100,F,Gertrude
Ram's Head,1960,1960,"Speyer, Tillie",,100,F,Tillie
Target for No Shooting,1958,1960,"Davie, Alan",,100,M,Alan
"Hudson River School Series, No. 16",1957,1960,"Jarvaise, James",,100,M,James
Night-Blooming Garden,1959,1960,"Karn, Gloria S.",,100,F,Gloria
Sampler,1842,1960,"Witty, Elizabeth",,100,F,Elizabeth
Le coeur du monde (The Heart of the World),1956,1960,"Magritte, René",,,,René
The Transfiguration on Mount Tabor, 1535,1960,"Pencz, Georg",,100,M,Georg
Christ with the Doctors in the Temple, 1534-1535,1960,"Pencz, Georg",,100,M,Georg
Horatius Cocles, 1537,1960,"Pencz, Georg",,100,M,Georg
The Mouth of Truth, 1533-1534,1960,"Pencz, Georg",,100,M,Georg
Judith Accompanied by Her Servant who Carries the Head of Holofernes from Stories of the Old Testament, 1540,1960,"Pencz, Georg",,100,M,Georg
Ornament for Title Page,,1960,"Delaune, Étienne",,,,Étienne
Ornament with Cherubim,,1960,"Delaune, Étienne",,,,Étienne
Ornament with David holding head of Goliath,1573,1960,"Delaune, Étienne",,,,Étienne
Ornament with Winged Woman,,1960,"Delaune, Étienne",,,,Étienne
The Story of Tobias: Tobit Giving Burial to a Child of Israel, 1543,1960,"Pencz, Georg",,100,M,Georg
The Story of Tobias: Tobit Leaves the Table to Raise the Dead Body of a Child, 1543,1960,"Pencz, Georg",,100,M,Georg
The Story of Tobias: Tobit Struck Blind, 1543,1960,"Pencz, Georg",,100,M,Georg
Christ Sleeping During a Storm, 1534-1535,1960,"Pencz, Georg",,100,M,Georg
The Circumcision, 1534-1535,1960,"Pencz, Georg",,100,M,Georg
Fireworks at La Coruna,1956-1957,1960,"Anliker, Roger",,100,M,Roger
The Honorable Richard Biddle,1828,1960,"Sully, Thomas",,100,M,Thomas
Tree Forms, 1928,1960,"Dove, Arthur G.",,99,M,Arthur
Saltillo Rooftops (Mexico),1943,1960,"Hopper, Edward",,100,M,Edward
Anabasis: Plough-Land of Dream! Who Talks of Building?,1957,1960,"Spruance, Benton M.",,100,M,Benton
"Anabasis: My Glory is Upon the Seas, My Strength is Amongst You",1957,1960,"Spruance, Benton M.",,100,M,Benton
"Anabasis: I Tread, You Tread, in a Land of High Slopes Clothed in Balm",1957,1960,"Spruance, Benton M.",,100,M,Benton
"Anabasis: On the Point of a Lance, Amongst us. This Horse's Skull!",1957,1960,"Spruance, Benton M.",,100,M,Benton
Anabasis: a child - offered us a quail in a slipper of rose coloured satin,1957,1960,"Spruance, Benton M.",,100,M,Benton
Anabasis: And the Stranger Acquires Still More Partisans in the Ways of Silence,1957,1960,"Spruance, Benton M.",,100,M,Benton
"Anabasis: Great Chargers of Gold Held up by the Handmaidens, Smote the Weariness of the Sands",1957,1960,"Spruance, Benton M.",,100,M,Benton
Anabasis: The Shadow of a Great Bird Falls on my Face,1957,1960,"Spruance, Benton M.",,100,M,Benton
"Anabasis: Roads of the Earth, We Follow You. Authority Over All the Sign of the Earth.",1957,1960,"Spruance, Benton M.",,100,M,Benton
Anabasis: I Foretell You the Time of Great Blessing and the Bounty of the Evening,1957,1960,"Spruance, Benton M.",,100,M,Benton
A Child Offered Us a Quail in a Slipper of Rose Coloured Satin,,1960,"Spruance, Benton M.",,100,M,Benton
"Roads of the earth, we follow you. Authority over all the signs of the Earth",,1960,"Spruance, Benton M.",,100,M,Benton
Fertility,1939,1960,"Wood, Grant",,100,M,Grant
In the Spring,1939,1960,"Wood, Grant",,100,M,Grant
January,1938,1960,"Wood, Grant",,100,M,Grant
Arkansas Evening,1941,1960,"Benton, Thomas Hart",,100,M,Thomas
The Corral,1948,1960,"Benton, Thomas Hart",,100,M,Thomas
Edge of Town,1938,1960,"Benton, Thomas Hart",,100,M,Thomas
Gateside Conversation,1946,1960,"Benton, Thomas Hart",,100,M,Thomas
Spring Tryout,1943,1960,"Benton, Thomas Hart",,100,M,Thomas
The Fleet's In!,1934,1960,"Cadmus, Paul",,100,M,Paul
Shore Leave,1935,1960,"Cadmus, Paul",,100,M,Paul
Open-Air School,1927,1960,"Rivera, Diego",,100,M,Diego
February,1940,1960,"Wood, Grant",,100,M,Grant
"Composition, 1958",1958,1960,"Consagra, Pietro",,100,M,Pietro
"Sculptura No. 8, 1954",1954,1960,"Mannucci, Edgardo",,100,M,Edgardo
Violin Lesson,1944,1960,"Sterne, Hedda",,100,F,Hedda
Halbakt von vorne, 1913,1960,"Klimt, Gustav",,100,M,Gustav
The Stones of Elath,1960,1960,"Ardon, Mordecai",,100,M,Mordecai
Women at Seashore, 1915,1960,"Prendergast, Maurice B.",,99,M,Maurice
Beauvau du Rivau (René François de),1727,1960,"Drevet, Pierre-Imbert",,,,Pierre-Imbert
Claude Regnauldin,1658,1960,"Nanteuil, Robert",,100,M,Robert
Cactus Forms,1954,1960,"Kaufmann, Robert D.",,100,M,Robert
The Temple of Juno at Paestum,1778,1960,"Piranesi, Francesco",,100,M,Francesco
The Temple of Juno at Paestum,1778,1960,"Piranesi, Giovanni B.",,99,M,Giovanni
The Arch of Constantine. Veduta dell' Arco Costantino (View of the Arch of Constantine),1771,1960,"Piranesi, Giovanni B.",,99,M,Giovanni
Louis XVI,1790,1960,"Bervic, Charles-Clément",,,,Charles-Clément
Louis XVI,1790,1960,"Callet, Antoine-François",,,,Antoine-François
"The Tomb, Called La Conocchia, on the Via Appia Near Capua.  Avanzi di un antico Sepolcro oggi detto la Conocchia, che se vede poco lungi dalla Porta di Capua per andar a Napoli",1776,1960,"Piranesi, Giovanni B.",,99,M,Giovanni
John Hunter (After Reynolds),1788,1960,"Sharp, William",,100,M,William
Portrait,,1960,"Sharp, William",,100,M,William
"Charles I with James, Marquis of Hamilton",1782,1960,"Strange, Robert",,100,M,Robert
"Charles I with James, Marquis of Hamilton",1782,1960,"Van Dyck, Anthony",,100,M,Anthony
Woman Reading,,1960,"Wille, Johann G.",,94,M,Johann
"Henrico Matthaco, Baron de Thurn (After Mierevelt)",1625,1960,"Delff, William J.",,100,M,William
Musiciens Ambulans (Strolling Musicians),1764,1960,"Wille, Johann G.",,94,M,Johann
Musiciens Ambulans (Strolling Musicians),1764,1960,"Dietrich, Christian Wilhelm Ernst",,96,M,Christian
"Jesse Foot, Surgeon", 1780-1800,1960,"Ward, William",,100,M,William
"Jesse Foot, Surgeon", 1780-1800,1960,"Opie, John",,100,M,John
Belisare,1806,1960,"Desnoyers, Auguste",,100,M,Auguste
Belisare,1806,1960,"Gerard, François",,,,François
Jacques-Bénignus Bossuet (After Rigaud),1723,1960,"Drevet, Pierre-Imbert",,,,Pierre-Imbert
Jacques-Bénignus Bossuet (After Rigaud),1723,1960,"Rigaud, Hyacinthe",,,,Hyacinthe
"Guillaume Cardinal Dubois, Archevesque (After Rigaud)",1724,1960,"Drevet, Pierre-Imbert",,,,Pierre-Imbert
"Guillaume Cardinal Dubois, Archevesque (After Rigaud)",1724,1960,"Rigaud, Hyacinthe",,,,Hyacinthe
Edouard Colbert (After Mignard), 1686-1690,1960,"Edelinck, Gérard",,,,Gérard
Charles Mouton (After de Troy),late 17th-early 18th century,1960,"Edelinck, Gérard",,,,Gérard
La Malle de Douvres (Marine),1892,1960,"Stevens, Alfred",,99,M,Alfred
Night,1939,1960,"Maillol, Aristide",,,,Aristide
Stained glass panel, 1950,1960,"Saint, Lawrence B.",,100,M,Lawrence
Stained glass panel, 1950,1960,"Saint, Lawrence B.",,100,M,Lawrence
Stained glass fragments, 1950,1960,"Saint, Lawrence B.",,100,M,Lawrence
The Flaying of St. Bartholomew,1624,1960,"Ribera, Jusepe de",,,,Jusepe
St. Peter Penitent,1621,1960,"Ribera, Jusepe de",,,,Jusepe
Silenus,1628,1960,"Ribera, Jusepe de",,,,Jusepe
"C. L. Drouet, Sculptor",1859,1960,"Whistler, James McNeill",,100,M,James
"The Rag Pickers, Quartier Mouffetard, Paris",1858,1960,"Whistler, James McNeill",,100,M,James
Portrait of Emil Ganso,,1960,"Pascin, Jules",,67,M,Jules
Portrait of a Man,1917,1960,"Schiele, Egon",,100,M,Egon
Woman with Sunflower,1951,1960,"Pirandello, Fausto",,100,M,Fausto
Portrait of M. Usquin,1861,1960,"Courbet, Jean-Desiré-Gustave",,,,Jean-Desiré-Gustave
"Tray, ""Swan Service""",1739,1960,"Kändler, Johann J.",,94,M,Johann
"Tray, ""Swan Service""",1742,1960,"Eberlein, Johann Friedrich",,94,M,Johann
"Platter, ""Swan Service""",1738,1960,"Kändler, Johann J.",,94,M,Johann
"Bowl, ""Swan Service""",1738,1960,"Kändler, Johann J.",,94,M,Johann
Disparate de Tontos (Foolish Folly), 1810-1819/ 1877,1961,"Goya, Francisco de",,99,M,Francisco
Disparate de Bestia (Animal Folly), 1810-1819/ 1877,1961,"Goya, Francisco de",,99,M,Francisco
Disparate Conocido (Familiar Folly), 1810-1819/ 1877,1961,"Goya, Francisco de",,99,M,Francisco
Disparate Puntual (Certain Folly), 1810-1819/ 1877,1961,"Goya, Francisco de",,99,M,Francisco
